text,true_label,pred_prob,pred_label,pred_cat
 This video shows workmen uncovering a bat-infested roof in the US state of Florida in 2011.		,0,0.0003771039,0.0,假新闻
 This photo shows nurses insulting French President Emmanuel Macron.		,0,0.00043482293,0.0,假新闻
 Gargling with hot water can prevent coronavirus infection.		,0,0.0004294232,0.0,假新闻
 Justin Trudeau's wife has released a video from her hospital bed.		,0,0.0004301356,0.0,假新闻
" In the video, the woman who is asking to take the coronavirus seriously is the wife of the Prime Minister of Canada.		",0,0.00038393363,0.0,假新闻
" A list of 10 claims about the coronavirus, allegedly from a doctor who worked in a hospital in Shenzhen.		",0,0.00040553205,0.0,假新闻
 The vaccine against COVID-19 is finally ready.		,0,0.00043380941,0.0,假新闻
" The ex-Health Minister Nikola Todorov, a lawyer by profession, is a consultant of the current Minister of Health for expert advice and expertise in the field of epidemiology.		",0,0.00042760797,0.0,假新闻
 Claim that coronavirus is a false pandemic.		,0,0.00042316096,0.0,假新闻
" A post says that, on 3/22/20, 793 people died in Italy and included 232 kids.		",0,0.0004372385,0.0,假新闻
 A post says that a vaccine for the new coronavirus will be available in a few days.		,0,0.00040112718,0.0,假新闻
 About 500 lions have been released on the streets of Russia to stop people going out during the coronavirus pandemic.		,0,0.00044934882,0.0,假新闻
 Deaths blamed on coronavirus are actually due to the flu.		,0,0.00043663345,0.0,假新闻
 The names of coronavirus victims have been published online in media.		,0,0.00041619866,0.0,假新闻
 The internet can crash because of a lockdown.		,0,0.00038359364,0.0,假新闻
 Mosquitoes can spread the coronavirus.		,0,0.00040577498,0.0,假新闻
 The UK no longer considers COVID-19 a high consequence infectious disease.		,0,0.00044561224,0.0,假新闻
 Ireland is in the first phase of a lockdown sequence.		,0,0.00041985066,0.0,假新闻
 This news bulletin from 2015 proves that COVID-19 was created in a laboratory of Wuhan.		,0,0.00042965918,0.0,假新闻
" ""if your child gets this virus, they're going to the hospital alone in a van with people they don't know, to be with people they don't know. You will be at home without them in their time of need.""		",0,0.00043965696,0.0,假新闻
 Congress included include a raise for themselves in the coronavirus stimulus package.		,0,0.0004435039,0.0,假新闻
 There has been a pandemic every 100 years		,0,0.00042423012,0.0,假新闻
 Smoking cigarettes protects you from the coronavirus		,0,0.00041187264,0.0,假新闻
 Photos of patients and medical beds on the street showing the situation in Italian hospitals.		,0,0.0004195385,0.0,假新闻
 Why you should not take seriously this card on the efficacy of chloroquine.		,0,0.00038656977,0.0,假新闻
 The viral video claims mass graves are in Italy.		,0,0.0004103303,0.0,假新闻
 There is no space in the hospitals in Italy because people are crowding outside.		,0,0.00042268584,0.0,假新闻
" Reliance Jio, one of the biggest telecom networks in India, is providing Internet for free during the coronavirus pandemic.		",0,0.00044113785,0.0,假新闻
" A video of a policeman taking down a man wandering during a ""lockdown in Italy.""		",0,0.00040801207,0.0,假新闻
 A video showing a pile of corpses in Italy.		,0,0.00040704626,0.0,假新闻
" France has canceled fees for electricity, gas, water and rent.		",0,0.00044682552,0.0,假新闻
 The Portuguese government has spent much more than the acceptable price for ventilators.		,0,0.00044225162,0.0,假新闻
 An audio that says that MMS or sodium chlorite cures the coronavirus in 24 hours.		,0,0.00044243806,0.0,假新闻
 Photo shows terrible conditions in Ukrainian hospitals for ordinary people.		,0,0.0004489539,0.0,假新闻
 A beautiful Italian nurse has died because of coronavirus.		,0,0.0004481711,0.0,假新闻
 This text message shows the government is monitoring people leaving the house during coronavirus lockdown.		,0,0.00041329858,0.0,假新闻
 A vaccine for the new coronavirus has been created by US scientists and will be ready to use from next Sunday.		,0,0.0004434705,0.0,假新闻
 Should you take Ibuprofen to treat a fever from the coronavirus?		,0,0.000404473,0.0,假新闻
" Posts on social media claim that no Democrats voted for the ""the stimulus package to help American families"" during the novel coronavirus crisis.		",0,0.0004414177,0.0,假新闻
 Hospitals don't allow parents to visit children with COVID-19 in the hospital.		,0,0.00044112015,0.0,假新闻
 Ibuprofen ramps up coronavirus 10 times.		,0,0.00043248755,0.0,假新闻
 5G is the cause of the coronavirus pandemic.		,0,0.00042431185,0.0,假新闻
 You have to take off your clothes and shoes outside and wash them with disinfectants. The virus sticks to the floor for nine hours and also spreads via the wind.		,0,0.00043860372,0.0,假新闻
 A video claiming bodies packed in body bags are being dumped in mass graves in Italy and Spain.		,0,0.00044929015,0.0,假新闻
 A video claims to be of Canadian Prime Minister Justin Trudeau's wife Sophie Grgoire Trudeau who is infected with coronavirus.		,0,0.00041512676,0.0,假新闻
 Claim that Saint Corona has always been a patron saint against epidemics.		,0,0.00043745703,0.0,假新闻
 A Matt Damon movie trailer that predicts the coronavirus pandemic.		,0,0.0004380724,0.0,假新闻
 A photo with a message of a doctor crying saying that the coronavirus is stronger than science.		,0,0.00044611783,0.0,假新闻
" A video of body bags being dumped in a ditch shows the ""situation in Italy"" due to the coronavirus.		",0,0.00040440276,0.0,假新闻
" A viral post claiming there is a French state scandal about chloroquine, with 20 different claims.		",0,0.0004487793,0.0,假新闻
" A video shows right wing blogger Billy Six who filmed himself in an empty hospital to prove that there is no crisis, there are no patients and nobody is sick.		",0,0.00035790825,0.0,假新闻
 Viral post along with a pictures claims civilian thrashing a policeman during lockdown.		,0,0.00040647216,0.0,假新闻
 Inhaling the steam of sea salt and orange peelings can prevent coronavirus infection.		,0,0.00044453205,0.0,假新闻
 The current coronavirus outbreak is due to the movement toward 5G.		,0,0.00038807606,0.0,假新闻
 A video of a man committing suicide by jumping from a hotel in Italy after his entire family died because of the coronavirus.		,0,0.000423387,0.0,假新闻
 Video of police strictly implementing a lockdown in Spain.		,0,0.0004208991,0.0,假新闻
" ""These are the coffins of people that have died from COVID-19. Would you now stay at home, you idiots?""		",0,0.00042260363,0.0,假新闻
 Johns Hopkins University published a list of instructions that can help protect us from the new coronavirus.		,0,0.00042966817,0.0,假新闻
 A 20-second clip shows a burqa-clad woman having difficulty breathing.		,0,0.00043047784,0.0,假新闻
 Videos of a patient gasping for breath is shown as a patient from India.		,0,0.0004328193,0.0,假新闻
 Video of police roughing up civilians claimed to be police in Spain enforcing a lockdown.		,0,0.00043710673,0.0,假新闻
 Video of Muslims applying their saliva to plates and spoons to spread the coronavirus disease.		,0,0.00041810022,0.0,假新闻
 Video of police strictly implementing lockdown in Spain.		,0,0.0004172629,0.0,假新闻
 It is predicted that using Turmeric can cure coronavirus in India in a newborn baby suffering from birth defects.		,0,0.0004316371,0.0,假新闻
 Video of dead bodies being thrown into a mass grave in Italy.		,0,0.00042654615,0.0,假新闻
 A video from Italian TV predicted the coronavirus in 2015.		,0,0.0004081416,0.0,假新闻
 Nike is giving away free shoes because of the new coronavirus.		,0,0.00037754356,0.0,假新闻
 Pope Francis asked believers to put a white handkerchief on their doorstep for the plague to go away.		,0,0.00041897674,0.0,假新闻
 A video of an alleged seer who predicted the coronavirus in December 2019		,0,0.00042110783,0.0,假新闻
" The photos of Ukrainian hospitals show that they are not ready, at the end of March, to accept patients with COVID-19.		",0,0.0004319567,0.0,假新闻
 Lemon and bicarbonate can cure coronavirus.		,0,0.00043468905,0.0,假新闻
 Air India is operating evacuation flights to bring back stranded Indians from London.		,0,0.0004074222,0.0,假新闻
 Viral video shows a man having great difficulty breathing. Even the medical team keeps a safe distance from this man. These videos are shared as a patient suffering from COVID-19.		,0,0.00037556852,0.0,假新闻
" As per Home Ministry of India, sharing information related to the coronavirus is now a punishable offense.		",0,0.00044664275,0.0,假新闻
" Two audio clips stating that the Mumbai police commissioner is going to enforce strict actions during the 21-day lockdown in India and that there will be a spike in cases after March 27, 2020.		",0,0.0004008392,0.0,假新闻
 Video of dead bodies being thrown into a mass grave in Italy.		,0,0.00042654615,0.0,假新闻
 The electromagnetic waves of 5G penetrate the cells and weaken the immune system.		,0,0.00040650624,0.0,假新闻
 A headline alleges that the first pregnant woman with coronavirus gave birth in Macedonia.		,0,0.00043155887,0.0,假新闻
" Hospital La Paz in Madrid, Spain, is requesting blankets for patients admitted to the hospital.		",0,0.00042811106,0.0,假新闻
 The government is not getting the test to detect COVID-19 from the company Genomica because it is run by the sister of a former opposition minister.		,0,0.0004223603,0.0,假新闻
 Claim that scientists from John Hopkins University say that one can protect oneself against the new coronavirus with warm water and Listerine.		,0,0.00041790403,0.0,假新闻
" Says Nancy Pelosi's ""daughter is on the board of the Kennedy Center so that's why it was so important to send them all that money.""		",0,0.0004211592,0.0,假新闻
 CBS aired wrong video footage of a coronavirus hospital.		,0,0.00043758724,0.0,假新闻
 The German public service broadcaster ARD used false pictures of coffins from 2013 in coronavirus reports.		,0,0.00044401642,0.0,假新闻
 A video of a Doctor of Mumbai's Kasturba hospital suggesting tea and hot water to cure COVID-19.		,0,0.00040360447,0.0,假新闻
 India has decided to extend its financial year to July 1 due to the current COVID-19 outbreak.		,0,0.0004495143,0.0,假新闻
 Video of Muslims gathered on roads despite the curfew to curb the spread of coronavirus.		,0,0.0004309202,0.0,假新闻
 Italians are throwing their money on the streets as it is useless to them now during the coronavirus scare.		,0,0.0004372189,0.0,假新闻
 The video shows Italians praying to get rid of the coronavirus.		,0,0.0003684203,0.0,假新闻
 Video of Muslims being trained to sneeze purposefully to spread coronavirus.		,0,0.00040300214,0.0,假新闻
" In these two audios, Mumbai Police Commissioner talks about the strict measures which will be taken to implement the 21-day lockdown and that coronavirus cases will surge in India after 27 March 2020.		",0,0.0004419017,0.0,假新闻
" The army is patrolling all the streets, towns and villages in Ireland.		",0,0.0004493947,0.0,假新闻
" Claim that there have been tanks in the capital of Latvia, Riga, ""while people are staying home.""		",0,0.00040874188,0.0,假新闻
 Queen Elizabeth II is infected with the new coronavirus.		,0,0.0004394331,0.0,假新闻
 A document that talks about the benefits of wine to prevent coronavirus.		,0,0.0004013583,0.0,假新闻
" There is an old undocumented man that  ""does not remember anything"" hospitalized in the ""La Paz Hospital"".		",0,0.00038206246,0.0,假新闻
 Students in America have to repeat the same grade next year.		,0,0.00040707886,0.0,假新闻
" The army is patrolling all the streets, towns and villages in Ireland.		",0,0.0004493947,0.0,假新闻
 Video of empty hospitals is proof that the pandemic is not real.		,0,0.00039739985,0.0,假新闻
 All communications between citizens will now be recorded by the government in France.		,0,0.00043485983,0.0,假新闻
" Because there was no school for weeks due to COVID-19, French summer holidays will be shorter this year.		",0,0.00044455446,0.0,假新闻
 A video is going viral on WhatsApp and Sharechat claiming that the man and woman in the video are doctors who treated 75 coronavirus patients and now they both are infected by it.		,0,0.00041639633,0.0,假新闻
 Italians threw away their currency on the streets due to COVID-19 deaths.		,0,0.00043685336,0.0,假新闻
 Muslims are licking their plates to spread coronavirus and infect more people with the virus.		,0,0.00044611824,0.0,假新闻
 Video of a train carrying the trucks with essential goods during the current lockdown in the country. It's a brilliant idea by Modi's government.		,0,0.00039761327,0.0,假新闻
 Video of Muslims being trained to sneeze purposefully to spread coronavirus.		,0,0.00040300214,0.0,假新闻
" A hospital with 2200 beds was constructed in Gujarat, India, in just 6 days.		",0,0.00042723783,0.0,假新闻
 Coronavirus can be spread through fruits and vegetables.		,0,0.00041182476,0.0,假新闻
 A trucker assures in a video that he transports material to France and that it does not arrive in Spain because the government does not pay for it.		,0,0.00044906183,0.0,假新闻
 Missouri students will have to repeat the school year because of COVID-19 school closings.		,0,0.00043283295,0.0,假新闻
 Video allegedly exposing coronavirus's secrets.		,0,0.00037685796,0.0,假新闻
 Alkaline diet protects against the coronavirus.		,0,0.00043019876,0.0,假新闻
 Empty hospital lots and waiting rooms are indicative of a coronavirus hoax.		,0,0.00042941788,0.0,假新闻
 Danes are drinking less alcohol during the coronavirus crisis		,0,0.0004439685,0.0,假新闻
 This photo of coffins shows coronavirus victims.		,0,0.00042600586,0.0,假新闻
 This map shows that the spread of coronavirus epidemic is the same as 5G deployment on French territory.		,0,0.00043964313,0.0,假新闻
 This video shows an FBI raid into a synagogue to requisition medical devices.		,0,0.00034908095,0.0,假新闻
" Pope Francis kissed the feet of ""black people"" and asked forgiveness during the novel coronavirus scare.		",0,0.00044896675,0.0,假新闻
 Video of Al-Aqsa mosque after Israel allows photography inside it.		,0,0.00040203554,0.0,假新闻
" 18 nations, including the US and the UK, want Indian Prime Minister Narendra Modi to be the leader of the task force to combat the coronavirus pandemic.		",0,0.00044568238,0.0,假新闻
 A video shows a truck dropping bodies covered with plastic into a ditch and claiming that this is the situation in Italy right now.		,0,0.0004001086,0.0,假新闻
 News channel graphic stating that the Indian lockdown is to be extended to May 4.		,0,0.0004288478,0.0,假新闻
" Video of stone-pelting by people when health officials went to trace the Nizamuddin guys in Indore, MP.		",0,0.0004458473,0.0,假新闻
 Video of Indian activist Tripti Desai's arrest by police after selling bottles of liquor during lockdown.		,0,0.0004360592,0.0,假新闻
 A video of a Muslim man spitting on police to spread coronavirus when he was being taken into custody.		,0,0.00038000644,0.0,假新闻
" A video has been viewed hundreds of thousands of times in posts on Facebook, Twitter, and YouTube that claim it shows a freight train carrying essential commodities for those in COVID-19 lockdown in India.		",0,0.0004470463,0.0,假新闻
 Video of doctors being attacked in the old city of Hyderabad when they went to screen locals for COVID-19.		,0,0.00040808713,0.0,假新闻
 Claim that says the only effective cure for novel coronavirus is simple herbal tea.		,0,0.000427767,0.0,假新闻
 A video shows a woman infected with COVID-19 spitting on the fruit alley in a supermarket and being arrested.		,0,0.00043793957,0.0,假新闻
 Homemade masks prevent the spread of coronavirus.		,0,0.00043686669,0.0,假新闻
 The Sanytol brand is sending an email to give away disinfecting wipes.		,0,0.00043301997,0.0,假新闻
 Audio of Biden calling the coronavirus a hoax.		,0,0.0003994018,0.0,假新闻
 Walmart is adopting a staggered schedule due to the coronavirus.		,0,0.00043975093,0.0,假新闻
 Video claiming you can't catch coronavirus.		,0,0.00041804955,0.0,假新闻
" Says video shows ""the Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.""		",0,0.00037638313,0.0,假新闻
 There are plenty of mortuary bags in Lenox Hills Hospital in NY.		,0,0.00041680955,0.0,假新闻
" Cattle vaccine is related to COVID-19, the current panic overblown by media.		",0,0.0004432202,0.0,假新闻
 Coronavirus is also spread through newspapers.		,0,0.00040829967,0.0,假新闻
 Lockdown in India extended until 5/8/20.		,0,0.00043022423,0.0,假新闻
 A video purporting that an attack on doctors was avenged by policemen.		,0,0.00041260623,0.0,假新闻
 A viral video purportedly from Italy shows a child crying for his mother who died due to coronavirus.		,0,0.00043506394,0.0,假新闻
" Video of a train carrying the trucks with essential goods during the current lockdown in India. It's a ""brilliant idea"" by Modi's government.		",0,0.00039425126,0.0,假新闻
 A video of a Muslim fruit-vendor spitting on fruits to spread coronavirus.		,0,0.00041025554,0.0,假新闻
" Facebook post that says Singapore defeated novel coronavirus in 20 days, nobody died during this period and everybody had free health service during the time.		",0,0.0004193745,0.0,假新闻
" Facebook users calling for mass meditation, ""to open up magical portal"" that will stop coronavirus and 5G (that allegedly causes coronavirus).		",0,0.0004225464,0.0,假新闻
 Adidas is donating shoes in a campaign against the coronavirus.		,0,0.0004491869,0.0,假新闻
" Ron Johnson said Americans should go back to work, because ""death is an unavoidable part of life.""		",0,0.00041084914,0.0,假新闻
" ""We've got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model.""		",0,0.00042513938,0.0,假新闻
 Walmart has adopted staggered shopping days based on age in response to the pandemic.		,0,0.00044624126,0.0,假新闻
 A video that shows dead bodies being taken away in a convoy of cars is from a hospital in Iran.		,0,0.00034057657,0.0,假新闻
 A video shows man claiming to be of Tablighi Jamaat (a Muslim group) spitting on police when they were putting him into quarantine.		,0,0.00039920222,0.0,假新闻
" A viral video showing some men assaulting a policeman is being shared with the claim that it is from Agripada, Mumbai (Indiaa).		",0,0.00037455984,0.0,假新闻
 A viral video apparently showing Muslim devotees sneezing is circulated with the claim that it is from Nizamuddin mosque of Delhi and they are deliberately trying to get infected in order to spread coronavirus in India.		,0,0.00043541592,0.0,假新闻
" In order to take money from PM National Relief Fund (PMNRF), Congress President's permission is required, that is why PM CARES is created.		",0,0.0004447894,0.0,假新闻
 Photo of a family which committed suicide due to hunger during the lockdown.		,0,0.00043099708,0.0,假新闻
" A video of a police officer being beaten up by few people as he opposed them to offer prayers in a temple during the current lockdown, implemented in India to handle COVID-19 spread.		",0,0.0003876588,0.0,假新闻
 The Spanish political party Vox assures that the government is hiding the images of hundreds of coffins in a parking lot.		,0,0.00041723665,0.0,假新闻
 Video of a fire accident that took place at the Solapur Airport on 05 April 2020.		,0,0.0004006928,0.0,假新闻
 This is the video of Congress leaders Rahul and Priyanka Gandhi breaking coronavirus lockdown by stepping out.		,0,0.00039214388,0.0,假新闻
 Photo of a family which committed suicide due to hunger during the lockdown.		,0,0.00043099708,0.0,假新闻
 Recent photos of deer and peacocks on Ooty-Coimbatore road.		,0,0.00044391563,0.0,假新闻
 Video suggesting that a man is spitting on bread to spread coronavirus.		,0,0.0003999083,0.0,假新闻
 Photo of a family which committed suicide due to hunger during the lockdown.		,0,0.00043099708,0.0,假新闻
 Video shows COVID-19 infected corpses into the seas.		,0,0.00041947333,0.0,假新闻
 Heineken is giving four kegs of beer for free to encourage people to stay at home.		,0,0.00043326782,0.0,假新闻
 A video of a deer in the sea recorded during the state of alarm decree in Spain.		,0,0.00037720063,0.0,假新闻
" Few people are infected with the new coronavirus, so one should not be afraid of it.		",0,0.000426934,0.0,假新闻
 Hospital is caught using a dummy in pandemic footage.		,0,0.00042197216,0.0,假新闻
" People are handing out masks ""doused with chemicals which knocks you out cold"" so they can rob you.		",0,0.00041388784,0.0,假新闻
" Says 44 US senators ""voted NOT to send stimulus checks.""		",0,0.00037095873,0.0,假新闻
 Those charts shows that the magnitude of the pandemics in the world is not that important compared to other diseases or causes of death worldwide.		,0,0.00039929932,0.0,假新闻
 This map of France shows how and when home confinement will end (by date and regions).		,0,0.00038404236,0.0,假新闻
" This map shows the dates of the end of lockdown in France, region by region.		",0,0.00040397258,0.0,假新闻
 This map shows when different parts of France will get out of confinement.		,0,0.00036974513,0.0,假新闻
" In this video, Portuguese governement asked its citizens living abroad not to come back this summer, due to COVID-19 pandemics, and will maintain its confinement dispositions		",0,0.00043036658,0.0,假新闻
" The Disaster Management Act has been implemented across India. As per the act, apart from the government departments, no other citizen is allowed to post or share any forward related to the novel coronavirus.		",0,0.00043272972,0.0,假新闻
 Video of whales spotted near Bombay High.		,0,0.00040963828,0.0,假新闻
 A video of fire is shared with the claim that a fire erupted at Solapur Airport in Maharashtra state due to firecrackers on 4/5/20 at 9p.m.		,0,0.00043683837,0.0,假新闻
 A video showing a police officer briefing about cases being registered against the WhatsApp group admins is shared in the context of coronavirus lockdown.		,0,0.0004134681,0.0,假新闻
 Muslim man in Dehradun spitting to spread coronavirus.		,0,0.00043863425,0.0,假新闻
 A report from the Georgia Institute of Technology links 5G to the immune system and coronavirus.		,0,0.0004416489,0.0,假新闻
" Claim saying there is no mortality increase in Europe, so COVID-19 is exaggerated.		",0,0.000420085,0.0,假新闻
" A video shows deer walking down a street in Ciudad Real, Spain.		",0,0.00037202088,0.0,假新闻
 WhatsApp will limit the forwarding of all messages.		,0,0.00042209934,0.0,假新闻
" A video showing body bags lying on the floor of various rooms inside a hospital was filmed in St Mary's Hospital, London.		",0,0.00038759666,0.0,假新闻
 A poem about people staying home was written by Kathleen O'Mara in 1869.		,0,0.00044503296,0.0,假新闻
" Facebook posts claims the Asian, Hong Kong, swine and bird flus each ""killed more people than coronavirus.""		",0,0.00043416943,0.0,假新闻
" This old poem, writen during XIXth century, prove that the history of pandemia repeats itself among centuries.		",0,0.00042671422,0.0,假新闻
" Empty hospital corridors and waiting rooms in Toulon, France, prove that the government is lying on the degree of gravity of coronavirus crisis.		",0,0.00044663253,0.0,假新闻
" This video reveals the manipulation behind COVID-19 pandemics, in order to install a dictatorship order.		",0,0.0003911369,0.0,假新闻
 France decided to end the quarantine due to its negative effect on the economy.		,0,0.0004366776,0.0,假新闻
 A member of Tablighi Jamaat is roaming naked and misbehaving with hospital staff.		,0,0.0004331955,0.0,假新闻
 Video of the Kenyan Government using a Maasai tribe man to impose social distancing in Kenya.		,0,0.00038773718,0.0,假新闻
 Claim that the Polish government is planning to cut on family benefits due to coronavirus.		,0,0.00042539692,0.0,假新闻
 A post says that Barack Obama warned Africans not to accept European or American vaccines.		,0,0.00040306596,0.0,假新闻
 Coronavirus can be spread to animals.		,0,0.00040944142,0.0,假新闻
 Coronavirus can be spread between people and animals.		,0,0.00041279913,0.0,假新闻
 A video by influencer Miranda Makaroff who says that the brain can control the immune system and heal us.		,0,0.00035915352,0.0,假新闻
" A video has been viewed tens of thousands of times on Twitter, Facebook and YouTube alongside a claim that it shows the US Federal Bureau of Investigation (FBI) raiding a synagogue that was used to hoard face masks and other medical equipment.		",0,0.00043305053,0.0,假新闻
 There is a conspiracy by the Deep State and China to sweep population control and derail President Trump via coronavirus.		,0,0.00039889934,0.0,假新闻
 In a video a paramedic claims the risk to get COVID-19 increases when you wear a face mask.		,0,0.0004113757,0.0,假新闻
 A video shows a man spitting into a bottle of tea and placing it back on a supermarket rack in an attempt to spread the coronavirus infection.		,0,0.00039175883,0.0,假新闻
 Video of a man belonging to Tabligi Jamaat stripped naked and vandalizing the hospital where he's put under quarantine.		,0,0.0004019543,0.0,假新闻
 Some countries are throwing away bodies of coronavirus patients into the sea.		,0,0.00037269414,0.0,假新闻
 A video shows a fortune teller predicting the coronavirus pandemic in December on Spanish TV.		,0,0.00039541587,0.0,假新闻
 Can asymptomatic people with coronavirus spread the virus?		,0,0.00044132594,0.0,假新闻
" Germany, Austria and Switzerland markets chlorine dioxide.		",0,0.00043175483,0.0,假新闻
" A video by a Russia blogger who claims that a Spanish hospital he is recording, is empty and that the information on the spread of the coronavirus is exaggerated.		",0,0.00036628955,0.0,假新闻
" Video of birds flocking together on Chandigarh's Kalka Road, India, during the lockdown.		",0,0.00041043363,0.0,假新闻
" A video of a white car ramming several police cars in Errenteria (Guipuzkoa), Spain.		",0,0.00044760646,0.0,假新闻
 Since there is COVID-19 nobody in Germany dies of heart attacks or cancer anymore.		,0,0.00042946334,0.0,假新闻
" 18 states including US, UK and Australia request PM Modi to head a task force to stop coronavirus.		",0,0.00042731158,0.0,假新闻
 Muslim women are misbehaving with doctors in India.		,0,0.0004052753,0.0,假新闻
 A Muslim man was beaten up because he was infecting fruits with his saliva.		,0,0.000406039,0.0,假新闻
 Video of the Kenya Government using a Maasai tribe man to impose social distancing in Kenya.		,0,0.00039383676,0.0,假新闻
 Image of poor Hindus stranded due to the lockdown in India.		,0,0.000447376,0.0,假新闻
 A video allegedly showing a man spitting on the bread slices is being shared with a communal spin in India.		,0,0.00039078796,0.0,假新闻
 Woman committed suicide due to the coronavirus lockdown.		,0,0.0004124528,0.0,假新闻
 Soap and hand sanitizer can be used to kill coronavirus in the body.		,0,0.00044315847,0.0,假新闻
" Viral video with Dr. Shiva Ayyadurai proves Fauci, White House and others are members of deep state.		",0,0.00039848487,0.0,假新闻
 Hospitals are empty and it proves that the epidemic doesn't exist.		,0,0.00042798778,0.0,假新闻
 5G is the real cause of the epidemic.		,0,0.00039996894,0.0,假新闻
" If you wear a mask you breath in too much CO2 and have less oxygen. Humidity gathers in your lungs, this makes you sick.		",0,0.00041190482,0.0,假新闻
 Hindu man in Rajasthan killed by Muslims amidst lockdown.		,0,0.0004377634,0.0,假新闻
" In Bawana, India, this man was preparing to spread the coronavirus by injecting spit into the fruit.		",0,0.00043785147,0.0,假新闻
 The Government publishes the deadline of the containment measures by COVID-19.		,0,0.00044676077,0.0,假新闻
 WhatsApp limits the forwarding of messages depending on their content.		,0,0.0004480976,0.0,假新闻
" This video shows African people being beaten up and hunted in the streets of Guangzhou, South China.		",0,0.00035022004,0.0,假新闻
 WHO wants to enter citizens' homes and forcefully deport their children.		,0,0.00043647023,0.0,假新闻
 A post says that most EU countries do not pay for electricity during the pandemic.		,0,0.00041978224,0.0,假新闻
 Travel permit for muslim people for Ramadan during the state of alarm in Spain.		,0,0.00040091455,0.0,假新闻
 The official State Gazette published that homes can be expropriated in Spain due to the coronavirus crisis		,0,0.0004242969,0.0,假新闻
" Video shows how people aged 50 and over in Hungary are thrown into police vans, like animals, to be quarantined in government centers.		",0,0.00041086832,0.0,假新闻
" The US $1,200 coronavirus relief checks this year are ""just an advance on your next tax return. ... Next year, you're automatically going to owe $1,200 come tax season.""		",0,0.00036298184,0.0,假新闻
 Mosques allowed to stay open in the US during the coronavirus epidemic while churches are forced to close.		,0,0.00039477795,0.0,假新闻
 The government takes the opportunity of the epidemy to discreetly develop 5G in France.		,0,0.0004256469,0.0,假新闻
 The German government pays people to stay at home.		,0,0.00042751944,0.0,假新闻
" Many media outlets, through unnamed sources, published reports that Indian Railways has announced a new set of rules and guidelines for traveling after the lockdown ends.		",0,0.00039987173,0.0,假新闻
 Politician Sebastian Paul called Modi haters demented.		,0,0.0004343401,0.0,假新闻
 Video of people beating a youth tied to a tree during the current lockdown.		,0,0.00040443748,0.0,假新闻
" A video of a coronavirus suspect found in Hazipur (Bihar, India) prison.		",0,0.00043291837,0.0,假新闻
 Video shows muslim women spitting in plastic bags and throwing them into the houses to spread coronavirus.		,0,0.0003871246,0.0,假新闻
 Video shows Muslim women spitting in plastic bags and throwing them into the houses to spread coronavirus.		,0,0.0003871246,0.0,假新闻
" Fact-checking organizations can control, review or censor WhatsApp messages		",0,0.0003711714,0.0,假新闻
 A photograph that claims that the pavilion set up in Madrid with beds for homeless people is not being used.		,0,0.0004083215,0.0,假新闻
 Spanish state courier agency asks you to pay 1.5 euros to disinfect your packages.		,0,0.00044257817,0.0,假新闻
" Trump claims ""it is the decision of the President,"" not governors, to ""open up the states.""		",0,0.00040679675,0.0,假新闻
 A video shows riots in London caused by the coronavirus crisis.		,0,0.00037420134,0.0,假新闻
 One supermarket of Charente-Maritime (France) took advantage of the epidemic and increased the prize for a kilo of potatoes from 1 to 7 euros.		,0,0.00043617812,0.0,假新闻
 A viral image hints that flu cases are counted as coronavirus cases because there are about 24.500 less deaths by flu this year than two years ago.		,0,0.0004394633,0.0,假新闻
 The video shows the dead bodies of patients of COVID-19 dumped into the sea.		,0,0.00038349634,0.0,假新闻
" Man beaten in Deoria, India in lockdown time.		",0,0.00039845976,0.0,假新闻
" A gathering of thousands of muslims before a masid in Bandra, Mumbai druring the current lockdown.		",0,0.00043608953,0.0,假新闻
" A Muslim man was caught spreading coronavirus, and beaten up. The man was caught spitting in fruits.		",0,0.00040448684,0.0,假新闻
 Video shows Muslim man spitting on bread to spread coronavirus.		,0,0.00037833437,0.0,假新闻
" The article claims that two anesthesiologists, spouses working in Sistina Hospital in North Macedonia with the most at-risk patients, sent a message to stay home.		",0,0.00040762275,0.0,假新闻
 A video shows Zimbabwean police assaulting religious people for attending to a mass during the confinement.		,0,0.0003785545,0.0,假新闻
" A post says that Donald Trump has said, on March 17th, that people who never died before are dying now.		",0,0.00042965508,0.0,假新闻
 Trump's claims about how quickly WHO acted to announce human-to-human transmission		,0,0.00040520416,0.0,假新闻
" The news media has tried to pass off one man's death, attributed to complications from COVID-19, as two separate cases.		",0,0.0004192781,0.0,假新闻
 Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.		,0,0.00039923802,0.0,假新闻
" Media outlets reported that the same boy died 3 times from the coronavirus, in 3 countries.		",0,0.0004117238,0.0,假新闻
 WHO announced that there would be no concerts before the fall of 2021.		,0,0.0004251722,0.0,假新闻
 Pakistan's PM Imran Khan's wife has been detected with coronavirus.		,0,0.00044694016,0.0,假新闻
 Video of Chinese people not being allowed into the supermarkets of Australia.		,0,0.00044744764,0.0,假新闻
 This is a map of India redesigned by an American CEO where he marked the Indian states population which is almost equal to population of some of the countries. He tried to explain to his employees that India is indirectly handling COVID-19 situation of so many countries.		,0,0.00041504562,0.0,假新闻
