text,true_label,pred_prob,pred_label,pred_cat
 Tencent revealed the real number of deaths.		,0,0.0004167809,0.0,假新闻
 The government is not getting the test to detect COVID-19 from the company Genomica because it is run by the sister of a former opposition minister.		,0,0.00044015786,0.0,假新闻
 Ukraine lost a visa-free regime due to the coronavirus pandemic.		,0,0.0004226822,0.0,假新闻
 The number of deaths from the novel coronavirus is tiny in comparison to the other causes of deaths.		,0,0.00044677482,0.0,假新闻
 Claim that scientists from John Hopkins University say that one can protect oneself against the new coronavirus with warm water and Listerine.		,0,0.000407273,0.0,假新闻
 This picture shows trucks carrying dead bodies of COVID-19 victims and the accompanying post implies it is in Italy.		,0,0.00038149918,0.0,假新闻
 Says certain states are banning the sale of alcohol.		,0,0.000416359,0.0,假新闻
" ""We inherited a broken test"" for COVID-19.		",0,0.00042604897,0.0,假新闻
" Says Nancy Pelosi's ""daughter is on the board of the Kennedy Center so that's why it was so important to send them all that money.""		",0,0.00038883032,0.0,假新闻
 Big Pharma is behind COVID-19 deaths.		,0,0.00042752395,0.0,假新闻
 CBS aired wrong video footage of a coronavirus hospital.		,0,0.00043350627,0.0,假新闻
" Italian people are throwing their money, now useless because of COVID-19, in the street.		",0,0.0004051578,0.0,假新闻
 A photo which shows a reporter wearing a protective suit for the new coronavirus while the cameraman is not wearing a suite is the proof that the media is trying to scare the public about the new coronavirus when in fact there is no danger.		,0,0.0004271266,0.0,假新闻
 A video of a Doctor of Mumbai's Kasturba hospital suggesting tea and hot water to cure COVID-19.		,0,0.00044112108,0.0,假新闻
 People of Italy throwing money on the streets as they felt that the money couldn't save them from COVID-19.		,0,0.00042673206,0.0,假新闻
 Italians are throwing their money on the streets as it is useless to them now during the coronavirus scare.		,0,0.00041834268,0.0,假新闻
 The video shows Italians praying to get rid of the coronavirus.		,0,0.00041573803,0.0,假新闻
 Video of Muslims being trained to sneeze purposefully to spread coronavirus.		,0,0.0004274139,0.0,假新闻
 People of Italy throwing money on the streets because it can't save them from COVID-19.		,0,0.00041653652,0.0,假新闻
" In these two audios, Mumbai Police Commissioner talks about the strict measures which will be taken to implement the 21-day lockdown and that coronavirus cases will surge in India after 27 March 2020.		",0,0.0004390197,0.0,假新闻
" The army is patrolling all the streets, towns and villages in Ireland.		",0,0.00042584905,0.0,假新闻
" Claim that there have been tanks in the capital of Latvia, Riga, ""while people are staying home.""		",0,0.00041863645,0.0,假新闻
 Queen Elizabeth II is infected with the new coronavirus.		,0,0.00044843188,0.0,假新闻
 A document that talks about the benefits of wine to prevent coronavirus.		,0,0.0004365198,0.0,假新闻
" There is an old undocumented man that  ""does not remember anything"" hospitalized in the ""La Paz Hospital"".		",0,0.00039659493,0.0,假新闻
 Students in America have to repeat the same grade next year.		,0,0.00041224834,0.0,假新闻
" The army is patrolling all the streets, towns and villages in Ireland.		",0,0.00042584905,0.0,假新闻
 Video tries to show coronavirus is fake and not dangerous.		,0,0.0004245527,0.0,假新闻
" If you ask Amazon's Alexa about the origin of the coronavirus pandemic, it says ""the government planned"" it.		",0,0.0004423292,0.0,假新闻
 COVID-19 is no more harmful than the common cold.		,0,0.0004107238,0.0,假新闻
 Video of empty hospitals is proof that the pandemic is not real.		,0,0.00044579507,0.0,假新闻
 All communications between citizens will now be recorded by the government in France.		,0,0.0003937673,0.0,假新闻
" Because there was no school for weeks due to COVID-19, French summer holidays will be shorter this year.		",0,0.00038480203,0.0,假新闻
 People in Italy have thrown all of their money on the roads outside saying that this money is useless to save them from death.		,0,0.0004178742,0.0,假新闻
 Shopping malls crowded in Italy during the pandemic.		,0,0.0004207297,0.0,假新闻
 Indian State of Kerala's government is paying news channels to telecast CM's interview.		,0,0.00044024645,0.0,假新闻
 People in Italy are throwing money on the road because they are saddened by the fact that all the money in the world could not save their dear ones.		,0,0.00043175402,0.0,假新闻
 Video of a train carrying the trucks with essential goods during the current lockdown in the country. It's a brilliant idea by Modi's government.		,0,0.0004322826,0.0,假新闻
 Video of Muslims being trained to sneeze purposefully to spread coronavirus.		,0,0.0004274139,0.0,假新闻
 Video of dead bodies being piled up in Italy due to COVID-19.		,0,0.0003869895,0.0,假新闻
 Inhaling hot water steam can kill coronavirus.		,0,0.00039247648,0.0,假新闻
 Inhaling hot water steam can kill coronavirus.		,0,0.00039247648,0.0,假新闻
 Coronavirus can be spread through fruits and vegetables.		,0,0.00040923178,0.0,假新闻
 A message that offers food assistance to people at risk of social exclusion in Spain.		,0,0.00043640117,0.0,假新闻
 A series of statements by Joe Biden claiming he called for action before he did		,0,0.00042349566,0.0,假新闻
 Missouri students will have to repeat the school year because of COVID-19 school closings.		,0,0.00042207597,0.0,假新闻
 Video allegedly exposing coronavirus's secrets.		,0,0.0003770086,0.0,假新闻
 Danes are drinking less alcohol during the coronavirus crisis		,0,0.00044753388,0.0,假新闻
 This photo of coffins shows coronavirus victims.		,0,0.00041447638,0.0,假新闻
 This map shows that the spread of coronavirus epidemic is the same as 5G deployment on French territory.		,0,0.00044337535,0.0,假新闻
 This video shows an FBI raid into a synagogue to requisition medical devices.		,0,0.00039137463,0.0,假新闻
 Information was leaked from a government meeting that food is getting short in Germany.		,0,0.00044294217,0.0,假新闻
 Social activist Trupti Desai was caught illegally buying liquor during the lockdown and was detained by the police.		,0,0.00040725007,0.0,假新闻
" Pope Francis kissed the feet of ""black people"" and asked forgiveness during the novel coronavirus scare.		",0,0.00044706117,0.0,假新闻
 PM Modi on 4/2/20 announced extension of a nationwide lockdown until 5/4/20.		,0,0.00041628318,0.0,假新闻
 Video of Al-Aqsa mosque after Israel allows photography inside it.		,0,0.00040445212,0.0,假新闻
 Video of kids from Italy yelling at stars assuming them to be their dead mother.		,0,0.00039109297,0.0,假新闻
" 18 nations, including the US and the UK, want Indian Prime Minister Narendra Modi to be the leader of the task force to combat the coronavirus pandemic.		",0,0.00042222737,0.0,假新闻
 A video shows a truck dropping bodies covered with plastic into a ditch and claiming that this is the situation in Italy right now.		,0,0.00037684434,0.0,假新闻
 News channel graphic stating that the Indian lockdown is to be extended to May 4.		,0,0.0004370313,0.0,假新闻
 An Indian social activist was arrested when she tried to buy liquor during the lockdown period.		,0,0.0004222467,0.0,假新闻
 The viral post claims that Aaj Tak news channel shows lockdown is withdrawn at few places while India Today news channel shows it is extended till May 4.		,0,0.00039285433,0.0,假新闻
 A video shows a man spitting inside food packets during the coronavirus crisis.		,0,0.00042666533,0.0,假新闻
 Indian PM Modi announced a lockdown extension until 5/4/20 in India.		,0,0.0004059457,0.0,假新闻
" Video of stone-pelting by people when health officials went to trace the Nizamuddin guys in Indore, MP.		",0,0.00043197643,0.0,假新闻
 PM Modi has announced the extension of the All-India Lockdown until 5/4/20.		,0,0.0003806063,0.0,假新闻
 Video of Indian activist Tripti Desai's arrest by police after selling bottles of liquor during lockdown.		,0,0.0004443074,0.0,假新闻
 A video of a Muslim man spitting on police to spread coronavirus when he was being taken into custody.		,0,0.00043964438,0.0,假新闻
 PM Modi has announced the extension of the All-India Lockdown until 5/4/20.		,0,0.0003806063,0.0,假新闻
 Video of doctors being attacked in the old city of Hyderabad when they went to screen locals for COVID-19.		,0,0.00043661342,0.0,假新闻
 Claim that says the only effective cure for novel coronavirus is simple herbal tea.		,0,0.00039882513,0.0,假新闻
 A Whatsapp message offering food for families that the Spanish charity Carit s will donate.		,0,0.0004169292,0.0,假新闻
 McDonald's is reopening in the UK from Monday 6 April.		,0,0.00043999206,0.0,假新闻
 Audio of Biden calling the coronavirus a hoax.		,0,0.00043138565,0.0,假新闻
 Walmart is adopting a staggered schedule due to the coronavirus.		,0,0.0004102814,0.0,假新闻
 Video claiming you can't catch coronavirus.		,0,0.00042803102,0.0,假新闻
 Goodwill laid off all employees due to COVID-19.		,0,0.0004444002,0.0,假新闻
" Says Goodwill used the pandemic ""to fire all of their employees instead of laying them off.""		",0,0.00042720034,0.0,假新闻
" Says video shows ""the Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.""		",0,0.00040242454,0.0,假新闻
" ""If you line up all the countries that have done (COVID-19) testing on a per-capita basis, we're [the US] at the bottom of the list.""		",0,0.00044059675,0.0,假新闻
" Kennedy Center, PBS donated to Democrats after getting COVID-19 stimulus money.		",0,0.00039890615,0.0,假新闻
" America ""admits its sins"" and declares repentance after the spread of COVID-19.		",0,0.00040755354,0.0,假新闻
 Photograph proving that there's no more room in Italian hospitals.		,0,0.00044070644,0.0,假新闻
 There are plenty of mortuary bags in Lenox Hills Hospital in NY.		,0,0.0004188413,0.0,假新闻
" Dozens of dead bodies are stacked at Lenox Hill Hospital in NYC, and the media don't want to show this tragic image of the pandemic.		",0,0.00039368542,0.0,假新闻
 Coronavirus is also spread through newspapers.		,0,0.00041540674,0.0,假新闻
 Indian Social Activist Trupti Desai arrested for buying liquor during the COVID-19 lockdown.		,0,0.0004260668,0.0,假新闻
" Video of a train carrying the trucks with essential goods during the current lockdown in India. It's a ""brilliant idea"" by Modi's government.		",0,0.00043350793,0.0,假新闻
 Video of a Muslim man spitting into the food packages to spread coronavirus.		,0,0.00044305666,0.0,假新闻
 A video of a Muslim fruit-vendor spitting on fruits to spread coronavirus.		,0,0.0004446253,0.0,假新闻
" Facebook post that says Singapore defeated novel coronavirus in 20 days, nobody died during this period and everybody had free health service during the time.		",0,0.0004231848,0.0,假新闻
 Adidas is donating shoes in a campaign against the coronavirus.		,0,0.00041550142,0.0,假新闻
 A message that broadcasts a link where you can allegedly request food aid during the coronavirus quarantine.		,0,0.0004376039,0.0,假新闻
" ""We've got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model.""		",0,0.0003817492,0.0,假新闻
" ""We were slow with the testing, but very quick with the travel ban. And that's been much more critical in saving lives.""		",0,0.0004458916,0.0,假新闻
 Photo of an Italian doctor waving goodbye to co-doctors as he is about to die due to coronavirus.		,0,0.0004269747,0.0,假新闻
 A video that shows dead bodies being taken away in a convoy of cars is from a hospital in Iran.		,0,0.00039740402,0.0,假新闻
 Image showing Indian Political party (DMK) workers demonstrating with Go Corona Back balloon.		,0,0.0004444019,0.0,假新闻
 A Whatsapp forward claiming all calls will be recorded by the Indian government..		,0,0.0004251592,0.0,假新闻
 A video showing a playful deer on the beach is claimed to be from an Indian village during a lockdown.		,0,0.00041481332,0.0,假新闻
" A viral video showing some men assaulting a policeman is being shared with the claim that it is from Agripada, Mumbai (Indiaa).		",0,0.0004220627,0.0,假新闻
 Sri Lankan police made an announcement stating that citizens are not allowed to post any update or share any forward related to coronavirus and it being a punishable offense.		,0,0.00044439512,0.0,假新闻
 Photo of a family which committed suicide due to hunger during the lockdown.		,0,0.00043498716,0.0,假新闻
 The Spanish political party Vox assures that the government is hiding the images of hundreds of coffins in a parking lot.		,0,0.00039038042,0.0,假新闻
 Suggestion that Trump urged sick people to get out and vote during COVID-19 pandemic.		,0,0.00042373317,0.0,假新闻
 A decree that allows euthanasia in dependant senior homes has been passed in France.		,0,0.00043699006,0.0,假新闻
" Since 4/4/20, Italy hasn't registered any new cases of the coronavirus.		",0,0.00044379372,0.0,假新闻
" The contact ban is only for Germans, muslims can still gather and don't have to pay fines in Germany.		",0,0.00040243912,0.0,假新闻
 5G technology is responsible for the increasing number of deaths from COVID-19.		,0,0.00043925634,0.0,假新闻
" Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.		",0,0.00044703225,0.0,假新闻
 News about COVID-19 can only be shared after seeking the government's permission.		,0,0.00043890873,0.0,假新闻
 This is the video of Congress leaders Rahul and Priyanka Gandhi breaking coronavirus lockdown by stepping out.		,0,0.00040094738,0.0,假新闻
 Photo of a family which committed suicide due to hunger during the lockdown.		,0,0.00043498716,0.0,假新闻
 Photo of a family which committed suicide due to hunger during the lockdown.		,0,0.00043498716,0.0,假新闻
 There are no COVID-19 deaths in Israel as they found a cure for COVID-19 - a mixture of lemon and baking soda.		,0,0.0004436786,0.0,假新闻
 An Italian boy who lost his father and mother due to COVID-19 looks up to the sky and calls out to his mother.		,0,0.00044376662,0.0,假新闻
 A message claims you need to sterilize products with a hair dryer		,0,0.00043267486,0.0,假新闻
 A video of a deer in the sea recorded during the state of alarm decree in Spain.		,0,0.0004026706,0.0,假新闻
" People are handing out masks ""doused with chemicals which knocks you out cold"" so they can rob you.		",0,0.00044334575,0.0,假新闻
 This map of France shows how and when home confinement will end (by date and regions).		,0,0.0004036441,0.0,假新闻
" This map shows the dates of the end of lockdown in France, region by region.		",0,0.00044457315,0.0,假新闻
 This map shows when different parts of France will get out of confinement.		,0,0.0003967103,0.0,假新闻
" In this video, Portuguese governement asked its citizens living abroad not to come back this summer, due to COVID-19 pandemics, and will maintain its confinement dispositions		",0,0.0004110835,0.0,假新闻
 Video of whales spotted near Bombay High.		,0,0.0004355787,0.0,假新闻
 A video showing a police officer briefing about cases being registered against the WhatsApp group admins is shared in the context of coronavirus lockdown.		,0,0.00041952814,0.0,假新闻
 A Muslim police officer is beating up a temple priest for breaking lockdown orders in India.		,0,0.0003980067,0.0,假新闻
 A report from the Georgia Institute of Technology links 5G to the immune system and coronavirus.		,0,0.000415656,0.0,假新闻
" Claim saying there is no mortality increase in Europe, so COVID-19 is exaggerated.		",0,0.00037673864,0.0,假新闻
" A post says that the USA arrested the man who ""sold"" the new coronavirus to China.		",0,0.00042782782,0.0,假新闻
" A video shows deer walking down a street in Ciudad Real, Spain.		",0,0.00044506523,0.0,假新闻
" A video showing body bags lying on the floor of various rooms inside a hospital was filmed in St Mary's Hospital, London.		",0,0.00044107815,0.0,假新闻
" The Obama administration left President Donald Trump with a ""stockpile with a cupboard that was bare.""		",0,0.0004201315,0.0,假新闻
" ""Everyone is only dying of coronavirus now.""		",0,0.00040558926,0.0,假新闻
" This old poem, writen during XIXth century, prove that the history of pandemia repeats itself among centuries.		",0,0.0003714813,0.0,假新闻
" This video reveals the manipulation behind COVID-19 pandemics, in order to install a dictatorship order.		",0,0.00041205494,0.0,假新闻
 Video of bodies being washed ashore being shared as countries dumping their coronavirus bodies into the sea and thus requesting people to avoid sea food.		,0,0.0004028742,0.0,假新闻
 A member of Tablighi Jamaat is roaming naked and misbehaving with hospital staff.		,0,0.00044296452,0.0,假新闻
 A woman killed her three children and committed suicide because of the problems she faced amidst the lockdown in India.		,0,0.00043536862,0.0,假新闻
" ""COVID-19 is a gas. This is what happened tonight in the streets of Rome, thousands of birds lying everywhere.""		",0,0.000396649,0.0,假新闻
 Claim that the Polish government is planning to cut on family benefits due to coronavirus.		,0,0.0004110447,0.0,假新闻
 A post says that Barack Obama warned Africans not to accept European or American vaccines.		,0,0.00042072733,0.0,假新闻
 Coronavirus can be spread to animals.		,0,0.00040199034,0.0,假新闻
 Coronavirus can be spread between people and animals.		,0,0.0004058563,0.0,假新闻
 A video by influencer Miranda Makaroff who says that the brain can control the immune system and heal us.		,0,0.00042850443,0.0,假新闻
 Steam from boiling oranges kills COVID-19.		,0,0.00044223643,0.0,假新闻
 The number of deaths from COVID-19 are exaggerated.		,0,0.00042053516,0.0,假新闻
 Michigan governor violated social distancing order while signing stay-at-home order.		,0,0.00044629787,0.0,假新闻
 There is a conspiracy by the Deep State and China to sweep population control and derail President Trump via coronavirus.		,0,0.00039546262,0.0,假新闻
 Danish politician quoted for saying the coronavirus epidemic is caused by refugees.		,0,0.00041708827,0.0,假新闻
 In a video a paramedic claims the risk to get COVID-19 increases when you wear a face mask.		,0,0.0004248763,0.0,假新闻
 FBI has arrested a US professor who has manufactured and sold coronavirus to Wuhan.		,0,0.00042848356,0.0,假新闻
 All social media group admins are requested to close their groups for two days.		,0,0.00038783555,0.0,假新闻
 Harvard professor arrested for having ties with creating the coronavirus and leaking it.		,0,0.00040060226,0.0,假新闻
 An image shared via WhatsApp states that COVID-19 can be prevented by washing your mouth with hot water and salt or hot water and vinegar.		,0,0.00044299118,0.0,假新闻
 Everyone in Israel drinks a cup of hot water with lemon and a little soda every night. It has been proven to kill the virus.		,0,0.00042165676,0.0,假新闻
 A video shows a fortune teller predicting the coronavirus pandemic in December on Spanish TV.		,0,0.00043261625,0.0,假新闻
" A video by a Russia blogger who claims that a Spanish hospital he is recording, is empty and that the information on the spread of the coronavirus is exaggerated.		",0,0.0003738254,0.0,假新闻
 Boy washing apples in a sewer claimed to be from India and is linked to the coronavirus		,0,0.00041818793,0.0,假新闻
 A law allows people to go for a run during the state of alarm in Spain.		,0,0.00044903994,0.0,假新闻
 CDC admitted to lying about COVID-19 death stats.		,0,0.00039882894,0.0,假新闻
 Since there is COVID-19 nobody in Germany dies of heart attacks or cancer anymore.		,0,0.00039970392,0.0,假新闻
 Kenya Government hired the warriors of Maasai tribe to enforce lockdown.		,0,0.000433053,0.0,假新闻
 Migrant worker caught venturing out at night and robbing during lockdown.		,0,0.00042206998,0.0,假新闻
 Countries throwing dead bodies of people died of COVID-19 into the sea. Image showing dead bodies washed ashore.		,0,0.00039789474,0.0,假新闻
 Muslim women are misbehaving with doctors in India.		,0,0.00042086776,0.0,假新闻
 A video allegedly showing a man spitting on the bread slices is being shared with a communal spin in India.		,0,0.00041752282,0.0,假新闻
" Viral publication says a video shows a ""gay party in Italy few weeks before COVID-19.""		",0,0.00042331434,0.0,假新闻
 Soap and hand sanitizer can be used to kill coronavirus in the body.		,0,0.0004090909,0.0,假新闻
 China's Communist government created the novel coronavirus in a laboratory and released it into the world as a deadly bioweapon.		,0,0.00043843102,0.0,假新闻
 5G is the real cause of the epidemic.		,0,0.00043882418,0.0,假新闻
" If you wear a mask you breath in too much CO2 and have less oxygen. Humidity gathers in your lungs, this makes you sick.		",0,0.00042262537,0.0,假新闻
 Image of Mohammad Ali Jinnah(founder of Pakistan) in jail.		,0,0.0003982945,0.0,假新闻
 Indian News channel claims Pakistan PM's wife tested positive for coronavirus .		,0,0.00042165758,0.0,假新闻
" This video shows African people being beaten up and hunted in the streets of Guangzhou, South China.		",0,0.00039766714,0.0,假新闻
 A post says that most EU countries do not pay for electricity during the pandemic.		,0,0.0004013958,0.0,假新闻
 Travel permit for muslim people for Ramadan during the state of alarm in Spain.		,0,0.00042922262,0.0,假新闻
 The official State Gazette published that homes can be expropriated in Spain due to the coronavirus crisis		,0,0.00044280782,0.0,假新闻
" The US $1,200 coronavirus relief checks this year are ""just an advance on your next tax return. ... Next year, you're automatically going to owe $1,200 come tax season.""		",0,0.00038324847,0.0,假新闻
 Michigan Gov. Gretchen Whitmer banned sale of American flags during COVID-19 pandemic.		,0,0.00042306574,0.0,假新闻
 Mosques allowed to stay open in the US during the coronavirus epidemic while churches are forced to close.		,0,0.00041024463,0.0,假新闻
 A woman drowned her children as she could not provide them food during the lockdown in India.		,0,0.00043386032,0.0,假新闻
 Politician Sebastian Paul called Modi haters demented.		,0,0.00041968215,0.0,假新闻
 Video of people beating a youth tied to a tree during the current lockdown.		,0,0.00043640158,0.0,假新闻
" A video of a coronavirus suspect found in Hazipur (Bihar, India) prison.		",0,0.00044148215,0.0,假新闻
 Muslims are hoarding food items being shared by the Indian government.		,0,0.00043372426,0.0,假新闻
 Video shows muslim women spitting in plastic bags and throwing them into the houses to spread coronavirus.		,0,0.0004176917,0.0,假新闻
 Video shows Muslim women spitting in plastic bags and throwing them into the houses to spread coronavirus.		,0,0.0004176917,0.0,假新闻
 Text claims that COVID-19 has existed since December in Macedonia.		,0,0.00044553154,0.0,假新闻
" Claim that the coronavirus brought something strange in the skies of town of Tetovo, North Macedonia, meaning a strange looking cloud. There is also a claim that the appearance of this cloud caused by the air, being much cleaner since lot of factories are shut down.		",0,0.00043204686,0.0,假新闻
 A photograph that claims that the pavilion set up in Madrid with beds for homeless people is not being used.		,0,0.0004132777,0.0,假新闻
" A PDF document, allegedly from the Spanish Civil Guard, details ""opening activities"" during the state of emergency for the coronavirus and under what conditions their mobility to carry them out is justified.		",0,0.00040220967,0.0,假新闻
 Spanish state courier agency asks you to pay 1.5 euros to disinfect your packages.		,0,0.00040462805,0.0,假新闻
" The post claims that over 3,000 people gathered in a church in Lutsk, Ukraine, during the quarantine, all without masks.		",0,0.00041817274,0.0,假新闻
" People knew about coronavirus for years, but this information was hidden from ordinary people. The authorities just waited for the right time to launch the virus.		",0,0.00040747967,0.0,假新闻
" ""The president looks like he was ahead of the curve - as you know, he talks about this all the time - on shutting down travel from China.""		",0,0.00043536193,0.0,假新闻
" Trump says that as president he has ""total"" authority to re-open states amid the COVID-19 pandemic.		",0,0.00040000788,0.0,假新闻
" Trump claims ""it is the decision of the President,"" not governors, to ""open up the states.""		",0,0.0003856639,0.0,假新闻
" Average American has less than two-tenths of one percent chance of getting coronavirus, and thus public health officials overreacted to the pandemic.		",0,0.0004233204,0.0,假新闻
" Joe Diffie's death was labeled ""as a COVID-19 death and it wasn't!""		",0,0.00044533698,0.0,假新闻
 A video shows riots in London caused by the coronavirus crisis.		,0,0.0004233701,0.0,假新闻
 The video shows the dead bodies of patients of COVID-19 dumped into the sea.		,0,0.00040479173,0.0,假新闻
 Video of Tabligi pilgrims who were moving via trucks to spread COVID-19 in India.		,0,0.0004363308,0.0,假新闻
" The article claims that two anesthesiologists, spouses working in Sistina Hospital in North Macedonia with the most at-risk patients, sent a message to stay home.		",0,0.00043177133,0.0,假新闻
 A video shows Zimbabwean police assaulting religious people for attending to a mass during the confinement.		,0,0.00044024186,0.0,假新闻
" A post says that Donald Trump has said, on March 17th, that people who never died before are dying now.		",0,0.00043339178,0.0,假新闻
 Trump's claims about how quickly WHO acted to announce human-to-human transmission		,0,0.00040718023,0.0,假新闻
" Gov. Andrew Cuomo ""was simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive.""		",0,0.00044768158,0.0,假新闻
" The news media has tried to pass off one man's death, attributed to complications from COVID-19, as two separate cases.		",0,0.00042131514,0.0,假新闻
 Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.		,0,0.00044555063,0.0,假新闻
" Media outlets reported that the same boy died 3 times from the coronavirus, in 3 countries.		",0,0.000447922,0.0,假新闻
" In a phenomenon that is the first of its kind, hundreds of Americans leave their homes and stay in the Al-Huda Mosque, and demand to know the principles of Islam.		",0,0.00043510378,0.0,假新闻
 WHO announced that there would be no concerts before the fall of 2021.		,0,0.0003738133,0.0,假新闻
 Police beating common people during lockdown in India.		,0,0.00040446722,0.0,假新闻
 All Indians living in the USA on H1-B visa will be deported back to India in 60 days.		,0,0.00038788,0.0,假新闻
 Oxford university praised Indian Prime minister Narendra Modi on the way he handled COVID-19 pandemic.		,0,0.00040060267,0.0,假新闻
 This is a map of India redesigned by an American CEO where he marked the Indian states population which is almost equal to population of some of the countries. He tried to explain to his employees that India is indirectly handling COVID-19 situation of so many countries.		,0,0.000400104,0.0,假新闻
 The government has released a tentative plan for reopening businesses and services in Ireland.		,0,0.0004193245,0.0,假新闻
" Photo that shows the connection between introduction of radio waves and internet technologies with the novel coronavirus and other, previous pandemics.		",0,0.00043001008,0.0,假新闻
 Anyone in Manchester with blood group O negative should go to the Royal Infirmary as they have run out of blood.		,0,0.0004123675,0.0,假新闻
" ""This is COVID-19, not COVID-1, folks. And so you would think the people charged with the World Health Organization facts and figures would be on top of that.""		",0,0.00040312824,0.0,假新闻
" Claim that Nancy Pelosi said, ""if you accept a check from Trump, you might as well vote for him.""		",0,0.00043622512,0.0,假新闻
" The pandemic is a lie, COVID-19 can be cured with vitamin C and Bill Gates is behind it all.		",0,0.00043362123,0.0,假新闻
" During the coronavirus crisis, Danes are eagerly googling words like ""divorce lawyer"" and ""divorce papers"", Danish media writes.		",0,0.00044145013,0.0,假新闻
 The image is from Gujarat and shows the condition of migrant workers who are stuck due to the lockdown.		,0,0.00044786776,0.0,假新闻
 Muslims are hoarding food that is distributed in the lockdown.		,0,0.00042293704,0.0,假新闻
 A Muslim woman is shouting at doctors who have come for coronavirus inspection at one of the places in India.		,0,0.0004276663,0.0,假新闻
 Lion walking in a road and is going to Vaishno Devi shrine during lockdown.		,0,0.00044704802,0.0,假新闻
 Video showing how Italy started a conference reciting the Holy Quran.		,0,0.00038932308,0.0,假新闻
 Smokers are less likely to be hospitalized for the coronavirus.		,0,0.00044586396,0.0,假新闻
" Says Democrats are on vacation until May 4 and ""refuse to come back"" to sign a bill to help small businesses.		",0,0.00042760797,0.0,假新闻
 What we need to do to defeat the coronavirus is to consume more alkaline foods above the virus' pH level.		,0,0.00038131914,0.0,假新闻
 Image of Gulbarga car festival held during lockdown this year.		,0,0.00042563793,0.0,假新闻
 Migrant family walking from Surat due to the lockdown committed suicide due to starvation.		,0,0.0004192054,0.0,假新闻
" When a police officer enforced lockdown orders on people in a temple in India, he was beaten up there.		",0,0.00042623834,0.0,假新闻
 The coronavirus is caused by 5G technology.		,0,0.00043985996,0.0,假新闻
" A banner with a swastika, ""Trump"" and ""Pence"" is from a Michigan coronavirus protest.		",0,0.00044644385,0.0,假新闻
" Video shows dead bodies lying on the beach, shared with the claim that bodies of coronavirus patients are being dumped in the sea.		",0,0.00042160126,0.0,假新闻
" The number of deaths from respiratory illnesses in Ireland this year is comparable to previous years, and COVID-19 is not causing any more deaths than would usually be happening		",0,0.00044233934,0.0,假新闻
 People who are filming themselves with medical equipment boxes are Spanish politicians.		,0,0.000418559,0.0,假新闻
 This viral image shows how effective face masks are.		,0,0.0004294167,0.0,假新闻
 Three red tick marks on WhatsApp means the government is initiating action against you.		,0,0.00043831437,0.0,假新闻
" Video showing Manoj Tiwary, leader of the ruling party of India, voilated lockdown and distributing masks among crowd.		",0,0.00042086453,0.0,假新闻
 Muslims in West Bengal are beating up cops during the lockdown.		,0,0.0004338748,0.0,假新闻
 This is the calendar for the end of the lockdown in Spain.		,0,0.0003661516,0.0,假新闻
" Coronavirus is a lie, it was caused by 5G and the goal is to implant the entire population with microchips.		",0,0.0004106999,0.0,假新闻
 5G is being secretly installed in Croatia in the shadow of the coronavirus pandemic.		,0,0.00044513316,0.0,假新闻
 A picture that is shared in Social Media explains how much wearing a face masks protects you against an infection using percentages.		,0,0.00043379742,0.0,假新闻
 Tonic water and zinc will kill COVID-19.		,0,0.0004241177,0.0,假新闻
 A video is doing the rounds on social media which claims that policemen are now being tested positive for the COVID-19.		,0,0.0003959838,0.0,假新闻
" Video showing policemen picking banknotes with sticks, linking it with coronavirus.		",0,0.00043234244,0.0,假新闻
 Video showing coronavirus patient telling her ordeal shared with the claim that she is from India.		,0,0.0003902379,0.0,假新闻
 US has developed miracle drug Remedesivir against COVID-19.		,0,0.00043492537,0.0,假新闻
 Image of news channel claims Pakistan's PM Imran Khan's wife tested COVID-19 positive.		,0,0.00043741535,0.0,假新闻
" ""Hundreds and hundreds of labs are ready, willing, and able.""		",0,0.0004185079,0.0,假新闻
" A picture of a reporter in protective medical gear is an example of how the American media ""hypes"" the COVID-19 pandemic.		",0,0.00044597022,0.0,假新闻
 Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February		,0,0.0004102012,0.0,假新闻
 This video shows a riot in the United States triggered by the oil price collapse.		,0,0.00044727657,0.0,假新闻
 The Spanish government is authorizing military airplanes to spray cities with a substance that will help neutralize the new coronavirus.		,0,0.00043782016,0.0,假新闻
 A woman attempting to spread coronavirus in Delhi's Super store.		,0,0.00042118414,0.0,假新闻
" Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim.		",0,0.0004458384,0.0,假新闻
 A muslim boy named Rizwan was beaten to death by Uttar Pradesh Police for violating lockdown.		,0,0.00044942214,0.0,假新闻
 An American CEO draw a map to praise the Indian government's COVID-19 response.		,0,0.00043566056,0.0,假新闻
 This picture shows a mass grave that has been built in Milan to bury people that have died from COVID-19.		,0,0.00044274025,0.0,假新闻
